,Article,Predictions,Labels,Logit_real(0),Logit_fake(1)
1454,1454,0,0,2.160007953643799,-2.3097426891326904
1455,1455,0,0,3.8140218257904053,-4.437801837921143
1456,1456,0,0,3.1222329139709473,-3.512641429901123
1457,1457,0,0,3.5987346172332764,-4.115262985229492
1458,1458,0,0,3.8512635231018066,-4.49552583694458
1459,1459,0,0,3.8872976303100586,-4.580575942993164
1460,1460,0,0,2.155918598175049,-2.259835958480835
1461,1461,0,0,1.8654437065124512,-2.089958667755127
1462,1462,0,1,2.0364301204681396,-2.2403979301452637
1463,1463,0,0,3.3259902000427246,-3.912996768951416
1464,1464,0,0,3.5634632110595703,-4.042871475219727
1465,1465,0,0,2.9960432052612305,-3.4516401290893555
1466,1466,0,0,3.5411388874053955,-3.987344264984131
1467,1467,0,0,0.005869394633919001,-0.10532975941896439
1468,1468,0,0,2.851808547973633,-3.083307981491089
1469,1469,0,0,3.124685764312744,-3.565598487854004
1470,1470,0,0,3.2120656967163086,-3.6766257286071777
1471,1471,1,1,-3.7450602054595947,4.543773651123047
1472,1472,0,0,3.8845155239105225,-4.573580741882324
1473,1473,0,0,3.481771469116211,-3.980475902557373
1474,1474,0,0,3.251471519470215,-4.011958122253418
1475,1475,0,0,3.7004706859588623,-4.205939292907715
1476,1476,0,0,3.8955366611480713,-4.565447807312012
1477,1477,0,0,3.651679515838623,-4.349226951599121
1478,1478,0,0,3.547945976257324,-4.121096134185791
1479,1479,0,0,3.6392364501953125,-4.220572471618652
1480,1480,0,0,3.863525867462158,-4.4593706130981445
1481,1481,1,1,-2.0176169872283936,2.4413938522338867
1482,1482,0,0,3.979428291320801,-4.726802349090576
1483,1483,1,0,-1.2196561098098755,1.363196611404419
1484,1484,0,0,3.722726821899414,-4.406421661376953
1485,1485,0,0,3.816880464553833,-4.403672218322754
1486,1486,0,1,1.2642157077789307,-1.262657642364502
1487,1487,1,0,-0.09000494331121445,0.07605680078268051
1488,1488,0,0,2.071932077407837,-2.1894140243530273
1489,1489,0,1,2.8970484733581543,-3.293231964111328
1490,1490,1,1,-3.640413522720337,4.434891700744629
1491,1491,0,0,0.5630395412445068,-0.6025423407554626
1492,1492,0,0,3.8156771659851074,-4.424323081970215
1493,1493,0,0,3.740878105163574,-4.362942218780518
1494,1494,1,1,-2.740739345550537,3.377173662185669
1495,1495,0,1,2.02644944190979,-2.085390567779541
1496,1496,0,0,2.787015914916992,-2.998538017272949
1497,1497,0,0,3.465595245361328,-4.052602767944336
1498,1498,0,0,3.7270779609680176,-4.425224781036377
1499,1499,0,0,3.187635898590088,-3.5633816719055176
1500,1500,1,1,-0.9134795665740967,0.9525288343429565
1501,1501,0,0,3.6311886310577393,-4.202628135681152
1502,1502,0,0,3.715411424636841,-4.309572696685791
1503,1503,0,0,3.840968608856201,-4.464956283569336
1504,1504,0,0,3.36830472946167,-3.7825522422790527
1505,1505,0,0,3.645261764526367,-4.262861251831055
1506,1506,0,0,3.6089529991149902,-4.146265029907227
1507,1507,1,1,-1.7362937927246094,2.215388298034668
1508,1508,0,0,3.7158682346343994,-4.294869899749756
1509,1509,0,0,2.706411123275757,-3.0744333267211914
1510,1510,1,1,-2.5678839683532715,3.0297279357910156
1511,1511,0,1,3.372465133666992,-3.8813915252685547
1512,1512,0,0,3.881112813949585,-4.528615951538086
1513,1513,0,0,2.483323335647583,-2.7033958435058594
1514,1514,0,0,3.392876148223877,-3.8914546966552734
1515,1515,0,0,3.534257411956787,-4.057187080383301
1516,1516,0,0,3.0032095909118652,-3.318308115005493
1517,1517,0,0,2.8844356536865234,-3.2573418617248535
1518,1518,0,0,3.825758934020996,-4.4477128982543945
1519,1519,1,1,-2.905097484588623,3.5141406059265137
1520,1520,1,1,-3.2302184104919434,3.859198570251465
1521,1521,1,1,-3.800081968307495,4.617711067199707
1522,1522,0,0,3.4233503341674805,-3.90181565284729
1523,1523,0,0,2.3094635009765625,-2.575166702270508
1524,1524,1,1,-0.8467053174972534,0.9856554865837097
1525,1525,0,0,3.502631664276123,-3.90995717048645
1526,1526,0,0,0.8943832516670227,-1.0139034986495972
1527,1527,0,0,3.0449118614196777,-3.501824378967285
1528,1528,0,0,3.731065273284912,-4.359318256378174
1529,1529,0,0,2.7131123542785645,-2.873962879180908
1530,1530,0,0,3.6038737297058105,-4.101202011108398
1531,1531,0,0,2.1873011589050293,-2.4395947456359863
1532,1532,1,1,-3.426201343536377,4.103060722351074
1533,1533,0,0,3.949585437774658,-4.613714218139648
1534,1534,0,0,3.676544189453125,-4.239396572113037
1535,1535,0,0,3.905684471130371,-4.551530838012695
1536,1536,0,0,3.5429272651672363,-4.0989580154418945
1537,1537,0,0,3.89591121673584,-4.602329254150391
1538,1538,0,0,0.2929812967777252,-0.3168487846851349
1539,1539,1,1,-3.2010457515716553,3.7519571781158447
1540,1540,0,0,3.9220328330993652,-4.549482345581055
1541,1541,0,0,3.521663188934326,-4.0820417404174805
1542,1542,0,0,3.854377269744873,-4.549920558929443
1543,1543,0,0,0.5147106647491455,-0.5659153461456299
1544,1544,0,0,3.6469662189483643,-4.298501014709473
1545,1545,1,1,-1.9703892469406128,2.290191411972046
1546,1546,0,0,3.7261815071105957,-4.286555767059326
1547,1547,0,0,3.3021416664123535,-3.760164499282837
1548,1548,1,1,-3.404273748397827,4.094392776489258
1549,1549,0,0,3.6092255115509033,-4.187450885772705
1550,1550,1,1,-3.4139533042907715,4.11765193939209
1551,1551,0,0,3.345210313796997,-3.7415366172790527
1552,1552,1,0,-0.09619854390621185,0.06024952232837677
1553,1553,1,1,-3.3712546825408936,4.0416388511657715
1554,1554,0,0,3.6156747341156006,-4.109286308288574
1555,1555,0,0,0.23718461394309998,-0.23692165315151215
1556,1556,0,0,3.9441096782684326,-4.754716396331787
1557,1557,1,1,-3.4311563968658447,4.292543411254883
1558,1558,0,0,3.2012805938720703,-3.566263198852539
1559,1559,0,0,2.1075756549835205,-2.406385898590088
1560,1560,0,0,3.986964225769043,-4.687216758728027
1561,1561,0,0,3.3777804374694824,-3.9167182445526123
1562,1562,0,0,3.747328281402588,-4.307891368865967
1563,1563,1,1,-3.261040687561035,3.956749200820923
1564,1564,0,1,3.832198143005371,-4.481342792510986
1565,1565,0,0,3.657942295074463,-4.349135398864746
1566,1566,0,0,3.4223649501800537,-4.010555267333984
1567,1567,1,1,-0.9783979654312134,1.1747677326202393
1568,1568,0,0,3.8860678672790527,-4.482368469238281
1569,1569,1,1,-3.6604700088500977,4.4428181648254395
1570,1570,0,0,3.7267932891845703,-4.339743614196777
1571,1571,0,0,0.9201468229293823,-1.0633262395858765
1572,1572,0,0,1.6765023469924927,-1.7773884534835815
1573,1573,0,1,0.7404106855392456,-0.7017808556556702
1574,1574,0,0,3.707304000854492,-4.288660049438477
1575,1575,0,0,2.1665990352630615,-2.399848222732544
1576,1576,0,0,2.851328134536743,-3.210462808609009
1577,1577,1,1,-3.291330337524414,4.000866889953613
1578,1578,0,0,3.903057098388672,-4.55126953125
1579,1579,1,1,-3.613133668899536,4.435429573059082
1580,1580,0,0,3.117563486099243,-3.4000415802001953
1581,1581,0,0,3.76473331451416,-4.3729329109191895
1582,1582,0,0,0.5113450288772583,-0.49243471026420593
1583,1583,1,1,-3.7021982669830322,4.580660820007324
1584,1584,0,0,0.5214287638664246,-0.49611422419548035
1585,1585,1,0,-1.380427598953247,1.5414204597473145
1586,1586,0,0,3.626274347305298,-4.298315048217773
1587,1587,0,0,3.3712220191955566,-3.893667459487915
1588,1588,0,0,3.6265804767608643,-4.1817827224731445
1589,1589,0,0,2.299870252609253,-2.5299558639526367
1590,1590,0,0,3.76857852935791,-4.358977317810059
1591,1591,0,1,3.9213991165161133,-4.622014999389648
1592,1592,0,0,2.2739853858947754,-2.535175323486328
1593,1593,1,1,-3.617908477783203,4.387447357177734
1594,1594,0,0,3.858703374862671,-4.557489395141602
1595,1595,0,0,3.677334785461426,-4.273937225341797
1596,1596,0,0,1.1942089796066284,-1.3664543628692627
1597,1597,0,1,3.5310840606689453,-4.0647478103637695
1598,1598,0,0,3.850276470184326,-4.5191473960876465
1599,1599,0,0,3.6218056678771973,-4.24428653717041
1600,1600,1,1,-3.7761197090148926,4.631077766418457
1601,1601,0,1,3.28409481048584,-3.6763529777526855
1602,1602,0,0,3.3911147117614746,-3.9054150581359863
1603,1603,0,0,3.783607006072998,-4.412238121032715
1604,1604,0,0,3.564610004425049,-4.219205379486084
1605,1605,0,0,3.7611825466156006,-4.365184783935547
1606,1606,0,0,0.018284551799297333,-0.09115742892026901
1607,1607,1,1,-1.801630973815918,2.0877461433410645
1608,1608,0,1,0.9333704113960266,-0.976223886013031
1609,1609,0,1,2.728764533996582,-2.959620714187622
1610,1610,0,0,3.59399151802063,-4.107211112976074
1611,1611,0,0,3.6570487022399902,-4.209609031677246
1612,1612,0,0,1.2901089191436768,-1.3666399717330933
1613,1613,0,0,3.6787195205688477,-4.277135372161865
1614,1614,0,0,3.791670799255371,-4.401820182800293
1615,1615,0,0,0.2874656915664673,-0.2540358006954193
1616,1616,0,1,1.6855905055999756,-1.7832109928131104
1617,1617,1,1,-0.7670873999595642,0.9583132863044739
1618,1618,0,0,3.9213991165161133,-4.622014999389648
1619,1619,1,1,-3.6662075519561768,4.528495788574219
1620,1620,0,0,3.4700560569763184,-3.916903495788574
1621,1621,0,0,3.669004440307617,-4.290915489196777
1622,1622,0,0,3.911785364151001,-4.578361511230469
1623,1623,0,0,3.256791114807129,-3.7390990257263184
1624,1624,0,0,3.1487514972686768,-3.7508621215820312
1625,1625,0,1,1.5554313659667969,-1.6255452632904053
1626,1626,1,0,-1.793599009513855,2.1040186882019043
1627,1627,0,0,1.8117473125457764,-2.0212998390197754
1628,1628,0,0,2.9567956924438477,-3.384246349334717
1629,1629,0,0,1.4399363994598389,-1.4507185220718384
1630,1630,0,0,2.264563798904419,-2.5378623008728027
1631,1631,1,0,-2.218975782394409,2.6683273315429688
1632,1632,1,0,-2.844851016998291,3.362614870071411
1633,1633,0,0,3.407210350036621,-3.9063706398010254
1634,1634,0,0,2.640780210494995,-2.9038455486297607
1635,1635,1,0,-0.2979602813720703,0.3035683333873749
1636,1636,0,0,2.8517954349517822,-3.1289587020874023
1637,1637,0,0,3.9053101539611816,-4.5931596755981445
1638,1638,0,0,3.8079068660736084,-4.422799110412598
1639,1639,0,0,3.3309903144836426,-3.790731906890869
1640,1640,0,0,3.7401065826416016,-4.365846157073975
1641,1641,0,0,3.849790573120117,-4.5086259841918945
1642,1642,0,0,0.9585110545158386,-1.0261831283569336
1643,1643,1,0,-0.7677972912788391,0.8875920176506042
1644,1644,0,0,3.551487922668457,-4.134111404418945
1645,1645,0,1,3.7533905506134033,-4.346496105194092
1646,1646,1,1,-3.536384344100952,4.269850730895996
1647,1647,0,0,0.13443955779075623,-0.11768024414777756
1648,1648,0,0,3.9831132888793945,-4.661287784576416
1649,1649,0,1,3.7187302112579346,-4.376321792602539
1650,1650,0,0,3.34580397605896,-3.8737688064575195
1651,1651,1,0,-1.0676957368850708,1.2055294513702393
1652,1652,0,0,3.833230972290039,-4.488512992858887
1653,1653,0,0,2.5619609355926514,-2.831268310546875
1654,1654,1,0,-3.231545925140381,3.861940383911133
1655,1655,0,0,1.831258773803711,-1.9694386720657349
1656,1656,0,0,2.882502317428589,-3.3263750076293945
1657,1657,1,0,-3.3198232650756836,4.036803245544434
1658,1658,0,0,3.8731627464294434,-4.4908881187438965
1659,1659,0,0,3.8808226585388184,-4.505827903747559
1660,1660,1,0,-0.6662834286689758,0.8320563435554504
1661,1661,0,0,3.0889925956726074,-3.4132304191589355
1662,1662,0,1,0.5899177193641663,-0.5301273465156555
1663,1663,0,0,2.8037357330322266,-3.0622682571411133
1664,1664,1,1,-1.5164265632629395,1.7912322282791138
1665,1665,0,1,3.0025668144226074,-3.403475284576416
1666,1666,0,0,3.899519920349121,-4.607348442077637
1667,1667,0,0,3.4063518047332764,-3.9447336196899414
1668,1668,0,0,2.7426538467407227,-3.005899429321289
1669,1669,0,0,0.9585110545158386,-1.0261831283569336
1670,1670,0,0,3.9610228538513184,-4.702942848205566
1671,1671,0,0,3.233412504196167,-3.6589038372039795
1672,1672,0,0,3.484241485595703,-4.155437469482422
1673,1673,0,0,3.782355308532715,-4.375907897949219
1674,1674,1,1,-3.583216667175293,4.378332614898682
1675,1675,0,1,2.4134669303894043,-2.6312968730926514
1676,1676,0,0,3.413888454437256,-3.9666643142700195
1677,1677,0,0,3.181124210357666,-3.586677074432373
1678,1678,0,0,0.8547734022140503,-0.8736177086830139
1679,1679,0,0,2.4804463386535645,-2.711482048034668
1680,1680,0,0,3.684016227722168,-4.247881889343262
1681,1681,0,1,1.8122210502624512,-1.9840548038482666
1682,1682,0,0,1.7197387218475342,-1.7828738689422607
1683,1683,0,1,0.4956369698047638,-0.45808181166648865
1684,1684,0,0,3.579918384552002,-4.136302471160889
1685,1685,0,0,2.681893825531006,-3.0338540077209473
1686,1686,0,0,2.0873398780822754,-2.350815773010254
1687,1687,1,0,-0.11348223686218262,0.11660052090883255
1688,1688,0,0,3.3245091438293457,-3.82637095451355
1689,1689,0,0,3.8268942832946777,-4.4773030281066895
1690,1690,0,0,0.43913179636001587,-0.4209873676300049
1691,1691,0,0,3.3362855911254883,-3.686218738555908
1692,1692,0,0,1.8946131467819214,-2.196772336959839
1693,1693,1,1,-3.280816078186035,3.998098850250244
1694,1694,0,0,3.107475757598877,-3.446272373199463
1695,1695,0,1,0.176691934466362,-0.07051629573106766
1696,1696,0,0,3.884988307952881,-4.5664825439453125
1697,1697,1,1,-3.7884373664855957,4.649233818054199
1698,1698,0,0,1.977539300918579,-2.070117235183716
1699,1699,0,0,3.633199691772461,-4.168341636657715
1700,1700,0,0,3.547085762023926,-4.186053276062012
1701,1701,0,0,2.3501439094543457,-2.598602533340454
1702,1702,1,1,-3.6268441677093506,4.449165344238281
1703,1703,0,0,3.4256582260131836,-3.9620938301086426
1704,1704,0,0,3.639676570892334,-4.165125846862793
1705,1705,0,0,3.8775572776794434,-4.517966270446777
1706,1706,1,1,-0.1706240475177765,0.17066580057144165
1707,1707,1,1,-3.6120612621307373,4.364313125610352
1708,1708,1,0,-0.3230951130390167,0.34329140186309814
1709,1709,0,1,3.7381749153137207,-4.261850357055664
1710,1710,1,1,-3.5359950065612793,4.278563499450684
1711,1711,0,0,2.806978940963745,-3.142099618911743
1712,1712,0,0,3.2892062664031982,-3.74682879447937
1713,1713,1,1,-3.7403054237365723,4.507513046264648
1714,1714,0,0,2.8958897590637207,-3.281033992767334
1715,1715,1,1,-2.7388689517974854,3.2817678451538086
1716,1716,0,1,3.455629825592041,-4.062985420227051
1717,1717,0,0,3.920639991760254,-4.687480926513672
1718,1718,1,0,-0.8333978652954102,1.0396745204925537
1719,1719,0,0,3.4618170261383057,-3.9910507202148438
1720,1720,1,0,-3.624175786972046,4.369145393371582
1721,1721,1,1,-1.7613036632537842,2.08488130569458
1722,1722,1,0,-0.3424376845359802,0.33934420347213745
1723,1723,0,0,3.361531972885132,-3.8735768795013428
1724,1724,0,1,2.341191291809082,-2.7664642333984375
1725,1725,0,0,0.6616001129150391,-0.7610005736351013
1726,1726,0,0,3.573428153991699,-4.168692111968994
1727,1727,0,0,1.0148582458496094,-0.9024912118911743
1728,1728,0,0,3.773653984069824,-4.36966609954834
1729,1729,1,0,-0.7081948518753052,0.7672114968299866
1730,1730,0,0,2.5968234539031982,-2.9057631492614746
1731,1731,0,0,0.4452038109302521,-0.42890915274620056
1732,1732,1,1,-0.6947029829025269,0.7498838305473328
1733,1733,0,1,3.7381627559661865,-4.351147174835205
1734,1734,0,0,3.846867799758911,-4.482760906219482
1735,1735,0,0,3.813617706298828,-4.453169822692871
1736,1736,0,0,3.4887309074401855,-4.03315544128418
1737,1737,0,0,3.5413784980773926,-4.15239143371582
1738,1738,0,0,2.7289090156555176,-3.022228479385376
1739,1739,0,0,3.9875848293304443,-4.660181045532227
1740,1740,0,0,3.7155070304870605,-4.3088459968566895
1741,1741,0,0,3.395195960998535,-3.9737303256988525
1742,1742,1,1,-3.681605339050293,4.555215835571289
1743,1743,1,1,-3.598165988922119,4.394052505493164
1744,1744,0,0,3.9198923110961914,-4.613863945007324
1745,1745,0,0,1.9212266206741333,-2.060607671737671
1746,1746,0,0,3.864518642425537,-4.538095474243164
1747,1747,0,0,3.9647514820098877,-4.598926067352295
1748,1748,1,1,-2.7442116737365723,3.3065528869628906
1749,1749,1,1,-0.7294334173202515,0.9209441542625427
1750,1750,0,0,2.8577189445495605,-3.216367483139038
1751,1751,0,0,3.6515965461730957,-4.145204544067383
1752,1752,1,1,-3.6979382038116455,4.578784942626953
1753,1753,0,1,3.28409481048584,-3.6763529777526855
1754,1754,0,0,3.752769708633423,-4.331490993499756
1755,1755,0,0,3.877270460128784,-4.5609941482543945
1756,1756,0,0,3.334200859069824,-3.7869341373443604
1757,1757,0,0,0.3033684492111206,-0.3040219247341156
1758,1758,1,1,-3.59060001373291,4.303961277008057
1759,1759,0,0,2.7019357681274414,-3.0184876918792725
1760,1760,0,0,3.637807846069336,-4.253391265869141
1761,1761,0,0,3.772576332092285,-4.3304595947265625
1762,1762,0,0,3.727177619934082,-4.331078052520752
1763,1763,0,0,3.5371251106262207,-4.08335018157959
1764,1764,1,1,-3.517587184906006,4.387317657470703
1765,1765,0,0,3.7873029708862305,-4.451729774475098
1766,1766,0,0,1.5958051681518555,-1.7733343839645386
1767,1767,0,0,3.399815320968628,-3.9967288970947266
1768,1768,0,0,2.897446632385254,-3.2106494903564453
1769,1769,0,0,3.7729380130767822,-4.418449401855469
1770,1770,0,1,1.174338936805725,-1.2095329761505127
1771,1771,0,0,2.7516984939575195,-3.1136934757232666
1772,1772,0,0,3.5410242080688477,-4.037233352661133
1773,1773,0,0,3.656682014465332,-4.228069305419922
1774,1774,0,1,0.38076862692832947,-0.3120730221271515
1775,1775,0,0,3.6233654022216797,-4.160834312438965
1776,1776,1,0,-2.2208094596862793,2.514125347137451
1777,1777,0,1,3.177058219909668,-3.5314526557922363
1778,1778,1,1,-3.4554762840270996,4.2224531173706055
1779,1779,0,0,3.7518110275268555,-4.378452301025391
1780,1780,0,0,3.777132987976074,-4.39049768447876
1781,1781,0,0,3.8853039741516113,-4.5079169273376465
1782,1782,1,1,-0.09671370685100555,0.17008264362812042
1783,1783,1,1,-3.6639647483825684,4.551858425140381
1784,1784,0,0,3.048093795776367,-3.5126776695251465
1785,1785,0,0,3.0140419006347656,-3.3461012840270996
1786,1786,0,0,3.8134260177612305,-4.4935302734375
1787,1787,1,1,-0.03718524053692818,0.059830810874700546
1788,1788,0,0,3.758073329925537,-4.3227128982543945
1789,1789,1,1,-3.659909248352051,4.441976547241211
1790,1790,0,0,3.244965076446533,-3.5992255210876465
1791,1791,0,0,1.3736686706542969,-1.44003427028656
1792,1792,1,1,-3.6069273948669434,4.408449649810791
1793,1793,0,0,1.7379094362258911,-1.8306851387023926
1794,1794,0,0,3.8241565227508545,-4.486825942993164
1795,1795,1,1,-3.439023494720459,4.181480407714844
1796,1796,1,0,-3.2903308868408203,4.018621921539307
1797,1797,0,0,3.6259267330169678,-4.23991584777832
1798,1798,1,1,-3.5905728340148926,4.363877296447754
1799,1799,1,1,-0.3362739682197571,0.45765313506126404
1800,1800,1,1,-1.541864037513733,1.7867014408111572
1801,1801,0,0,3.8337326049804688,-4.443952560424805
1802,1802,0,0,3.8905839920043945,-4.487953186035156
1803,1803,1,1,-2.864070415496826,3.42216157913208
1804,1804,0,1,1.7785866260528564,-1.951033353805542
1805,1805,0,0,3.578517436981201,-4.17726993560791
1806,1806,0,1,3.3399665355682373,-3.805913209915161
1807,1807,0,1,0.5156421065330505,-0.5239849090576172
1808,1808,0,0,2.4213004112243652,-2.5058321952819824
1809,1809,0,1,0.5257765054702759,-0.5219876170158386
1810,1810,0,0,3.8140993118286133,-4.486677169799805
1811,1811,0,0,1.3148541450500488,-1.4011902809143066
1812,1812,0,0,3.7792580127716064,-4.432724952697754
1813,1813,1,1,-3.491790294647217,4.219045639038086
1814,1814,0,0,3.6759724617004395,-4.321938514709473
1815,1815,0,0,0.9585110545158386,-1.0261831283569336
1816,1816,0,0,3.5462560653686523,-4.1173577308654785
1817,1817,0,0,3.673492908477783,-4.340926647186279
1818,1818,1,0,-0.20311737060546875,0.20778384804725647
1819,1819,0,0,3.833855152130127,-4.511823654174805
